頁數: 1, 文章ID: 2749541, 標題: 春節敬老禮金》2025全台春節禮金「發放金額、領取時間」一次看, 來源: 網新自製, 審核日期: 2025-01-17 16:59:05, 總PV: 701010, 爬取日PV: 15
頁數: 409, 文章ID: 2755826, 標題: 影音／羅志祥要粉絲發脆寫「演唱會爆好看」！　自豪出道30年「依舊年輕」秒害羞, 來源: 網新自製, 審核日期: 2025-01-20 12:58:11, 總PV: 142, 爬取日PV: 0
頁數: 409, 文章ID: 2751914, 標題: 大紅包！彰化市敬老禮金每人6千　發逾1.8億元, 來源: SOT, 審核日期: 2025-01-16 12:49:12, 總PV: 141, 爬取日PV: 0
頁數: 409, 文章ID: 2754751, 標題: 瓜地馬拉機場驚魂！2起降客機空中險相撞　原因仍待調查釐清, 來源: 中央社, 審核日期: 2025-01-19 08:46:12, 總PV: 141, 爬取日PV: 0
頁數: 409, 文章ID: 2755192, 標題: 春節出國人潮下周高峰期　建議3小時前報到, 來源: SOT, 審核日期: 2025-01-19 17:35:38, 總PV: 141, 爬取日PV: 0
頁數: 409, 文章ID: 2736180, 標題: 「跨年+阿妹」人潮擠爆！　破280萬人潮爭散場, 來源: SOT, 審核日期: 2025-01-01 10:26:52, 總PV: 141, 爬取日PV: 0
頁數: 409, 文章ID: 2761689, 標題: 平安符也有「保存期限」　專家：約一年可換新, 來源: SOT, 審核日期: 2025-01-25 12:27:06, 總PV: 141, 爬取日PV: 0
頁數: 409, 文章ID: 2743821, 標題: 輸誠？　祖克伯取消Meta「事實查核」　川普聞訊大讚, 來源: SOT, 審核日期: 2025-01-08 18:10:21, 總PV: 141, 爬取日PV: 0
頁數: 409, 文章ID: 2745227, 標題: 宜蘭監獄前槍響　男遭擄走脫逃 臀部中彈, 來源: SOT, 審核日期: 2025-01-09 20:12:14, 總PV: 141, 爬取日PV: 0
頁數: 409, 文章ID: 2742552, 標題: 西藏6.8地震　震源深度10公里95死130傷, 來源: SOT, 審核日期: 2025-01-07 19:18:01, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2755677, 標題: 川普上任冬季風暴來襲！東岸「航班大亂」　7千萬人面臨酷寒, 來源: 中央社, 審核日期: 2025-01-20 12:01:27, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2746657, 標題: 天氣／強冷氣團還在！　台北11.3度入冬最低, 來源: SOT, 審核日期: 2025-01-11 10:58:58, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2747142, 標題: 處理車禍險變事主！轎車路口轉彎「太逼人」　員警急彈開, 來源: SOT, 審核日期: 2025-01-11 19:04:49, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2748633, 標題: 影音／babyMINT無懼10度低溫開唱　見粉絲應援牆感動大吼, 來源: 網新自製, 審核日期: 2025-01-13 16:45:42, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2748740, 標題: 誤會遭影射弊案　村長打鄉代嗆「見一次打一次」, 來源: SOT, 審核日期: 2025-01-13 18:46:01, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2749483, 標題: 台小籠包品牌超吸客　美商場積極吸引人氣餐廳進駐, 來源: SOT, 審核日期: 2025-01-14 14:11:02, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2750938, 標題: 僑委會員工密會中資高層　意圖助「偷渡巴拉圭」遭舉發, 來源: 記者自製, 審核日期: 2025-01-15 15:07:27, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2761892, 標題: 有片／沒在看？休旅車碰撞「少年噴飛水溝」　肇事駕駛跑了, 來源: 網新自製, 審核日期: 2025-01-25 15:45:46, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2763790, 標題: 台中汽車旅館喝太High　22歲男開車撞火鍋店, 來源: SOT, 審核日期: 2025-01-28 12:57:10, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2763838, 標題: 疑攤位劃分有嫌隙　菜市場2攤商互毆提告, 來源: SOT, 審核日期: 2025-01-28 13:23:35, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2749845, 標題: 春節無名英雄！你休假他on call　寵物旅社、外送員全上榜, 來源: 網新自製, 審核日期: 2025-01-29 11:59:59, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2737211, 標題: 東北風接力冷氣團　鄭明典：1月中負北極振盪, 來源: SOT, 審核日期: 2025-01-02 13:13:19, 總PV: 140, 爬取日PV: 0
頁數: 409, 文章ID: 2736341, 標題: 韓代理總統任命二憲法法院法官　新年籲團結, 來源: SOT, 審核日期: 2025-01-01 14:52:58, 總PV: 139, 爬取日PV: 0
頁數: 409, 文章ID: 2751843, 標題: Hyun Bin charms fans at Taipei’s Harbin premiere, 來源: AI中英協作, 審核日期: 2025-01-16 11:17:19, 總PV: 139, 爬取日PV: 0
頁數: 409, 文章ID: 2751837, 標題: 「身體不適」尹錫悅推遲偵訊　還想審查逮捕令, 來源: SOT, 審核日期: 2025-01-16 13:19:58, 總PV: 139, 爬取日PV: 0
頁數: 410, 文章ID: 2758975, 標題: 第一份工作要做多久？　年輕人在意喜歡這工作嗎？, 來源: SOT, 審核日期: 2025-01-22 22:08:05, 總PV: 139, 爬取日PV: 0
頁數: 410, 文章ID: 2745731, 標題: 理科太太告前夫　控「違反個資、偽造文書」, 來源: SOT, 審核日期: 2025-01-10 13:30:58, 總PV: 139, 爬取日PV: 0
頁數: 410, 文章ID: 2762581, 標題: 東京受低壓影響1月底可能「雨雪交雜」　去年2月積雪達8公分, 來源: 中央社, 審核日期: 2025-01-26 15:54:41, 總PV: 139, 爬取日PV: 0
頁數: 410, 文章ID: 2747023, 標題: 無人版「黃色潛水艇」！民間研製水下載具成獵雷利器　中科院「慧龍」亦頻繁海試中, 來源: SOT, 審核日期: 2025-01-11 22:05:41, 總PV: 139, 爬取日PV: 0
頁數: 410, 文章ID: 2748243, 標題: 街頭疊羅漢　駕駛疑精神不濟釀5車連撞, 來源: SOT, 審核日期: 2025-01-13 13:08:10, 總PV: 138, 爬取日PV: 0
頁數: 410, 文章ID: 2751164, 標題: 強化反斬首任務　「海陸偵搜大隊」進駐淡水河, 來源: SOT, 審核日期: 2025-01-15 17:40:01, 總PV: 138, 爬取日PV: 0
頁數: 410, 文章ID: 2759311, 標題: 台灣拳后林郁婷推薦！「國家地理女性經典影像展」票價資訊一次看, 來源: 網路溫度計, 審核日期: 2025-01-23 10:47:26, 總PV: 138, 爬取日PV: 0
頁數: 410, 文章ID: 2760256, 標題: 沉浸式藝術特展「大美不言」 故宮南院登場, 來源: SOT, 審核日期: 2025-01-23 20:55:02, 總PV: 138, 爬取日PV: 0
頁數: 410, 文章ID: 2739430, 標題: 王淨成台灣第一人！擔任「精品品牌大使」和Lisa、孔劉當同事　反應曝光, 來源: SOT, 審核日期: 2025-01-04 12:55:38, 總PV: 138, 爬取日PV: 0
頁數: 410, 文章ID: 2752468, 標題: 台積電財報！　去年每股「大賺45.25元」創新高, 來源: SOT, 審核日期: 2025-01-16 17:52:43, 總PV: 138, 爬取日PV: 0
頁數: 410, 文章ID: 2754219, 標題: 當心火車來了！遊客冒險闖阿里山鐵道行走　最高罰5萬元, 來源: SOT, 審核日期: 2025-01-18 14:50:08, 總PV: 138, 爬取日PV: 0
頁數: 410, 文章ID: 2755650, 標題: 泰星Fort、Peat互餵大腸包小腸　拜年失誤糗喊：身體發財, 來源: AI WIZE, 審核日期: 2025-01-20 10:57:23, 總PV: 138, 爬取日PV: 0
頁數: 410, 文章ID: 2755746, 標題: 《台灣超人》登台灣紀錄片影史第7　導演親曝執行全新夢想, 來源: AI WIZE, 審核日期: 2025-01-20 12:17:30, 總PV: 138, 爬取日PV: 0
頁數: 410, 文章ID: 2756184, 標題: 米奇「補年貨」？跳上攤位踩水果、偷花生　嚇壞民眾, 來源: SOT, 審核日期: 2025-01-20 19:04:17, 總PV: 138, 爬取日PV: 0
頁數: 410, 文章ID: 2762246, 標題: 親下廚挑戰台菜！AIT高雄分處長曬流利國台語　入境隨俗穿「特製背心」, 來源: SOT, 審核日期: 2025-01-26 09:57:14, 總PV: 138, 爬取日PV: 0
頁數: 410, 文章ID: 2741404, 標題: 假賣周杰倫票真詐騙　情侶檔騙60多人獲利588萬爽玩後被逮, 來源: SOT, 審核日期: 2025-01-06 18:10:57, 總PV: 138, 爬取日PV: 0
頁數: 410, 文章ID: 2745798, 標題: 《魷魚遊戲2》真。還原！砸7位數籌備一年「搶先直擊」　吉卜力也推展, 來源: SOT, 審核日期: 2025-01-10 13:36:26, 總PV: 137, 爬取日PV: 0
頁數: 410, 文章ID: 2737170, 標題: 美股表現亮眼 前五百大富豪身家總計破10兆美元, 來源: SOT, 審核日期: 2025-01-02 14:46:20, 總PV: 137, 爬取日PV: 0
頁數: 410, 文章ID: 2746365, 標題: 棋牌社變火鍋店仍遭盤查　警：開幕前有違規, 來源: SOT, 審核日期: 2025-01-10 19:09:55, 總PV: 137, 爬取日PV: 0
頁數: 410, 文章ID: 2746818, 標題: 不畏寒風！230隻恐龍路跑搞笑登場　跑一半變粉絲見面會, 來源: SOT, 審核日期: 2025-01-11 12:51:35, 總PV: 137, 爬取日PV: 0
頁數: 410, 文章ID: 2747569, 標題: 你怎在這！2歲童偷跟父出門　迷路巷子繞, 來源: SOT, 審核日期: 2025-01-12 13:44:47, 總PV: 137, 爬取日PV: 0
頁數: 410, 文章ID: 2759340, 標題: 影音／賈永婕朝聖玄彬激喊：歐爸我愛你　圓夢成功「被立委罵都願意」！, 來源: 網新自製, 審核日期: 2025-01-23 11:33:11, 總PV: 137, 爬取日PV: 0
頁數: 410, 文章ID: 2762745, 標題: 衛冕失敗！　謝淑薇不敵「種子」落敗無緣第10座大滿貫, 來源: SOT, 審核日期: 2025-01-26 18:45:50, 總PV: 137, 爬取日PV: 0
頁數: 410, 文章ID: 2752099, 標題: 新年將至！農業部加強農產供應量　蔬菜增39％、毛豬增17％, 來源: 網新自製, 審核日期: 2025-01-16 14:10:12, 總PV: 137, 爬取日PV: 0
頁數: 410, 文章ID: 2755595, 標題: 祝賀川普就任！　英相施凱爾喊話：英美關係「獨特且親密」, 來源: 網新自製, 審核日期: 2025-01-20 10:16:32, 總PV: 137, 爬取日PV: 0
頁數: 411, 文章ID: 2751966, 標題: 不停叭直行遭左轉車狠撞　女騎士騰空摔慘, 來源: SOT, 審核日期: 2025-01-16 13:34:05, 總PV: 136, 爬取日PV: 0
頁數: 411, 文章ID: 2748298, 標題: 過年新衣這件免錢！摸走1680元背心　店家PO網尋「米妮阿姨」, 來源: SOT, 審核日期: 2025-01-13 14:27:57, 總PV: 136, 爬取日PV: 0
頁數: 411, 文章ID: 2736393, 標題: 2024封關！美日股一日黑全年強　專家：理財趁現在, 來源: SOT, 審核日期: 2025-01-01 20:00:18, 總PV: 136, 爬取日PV: 0
頁數: 411, 文章ID: 2737324, 標題: 跨年忙翻！外送員不滿披薩等太久　店內大罵, 來源: SOT, 審核日期: 2025-01-02 13:46:37, 總PV: 136, 爬取日PV: 0
頁數: 411, 文章ID: 2738481, 標題: 跨不了年！2高中生無照騎車　高速撞八旬婦搶救17天不治, 來源: SOT, 審核日期: 2025-01-03 15:31:15, 總PV: 136, 爬取日PV: 0
頁數: 411, 文章ID: 2739422, 標題: 疑為駭客團體「亞麻颱風」幕後黑手　美制裁陸企永信至誠, 來源: 中央社, 審核日期: 2025-01-04 12:48:08, 總PV: 136, 爬取日PV: 0
頁數: 411, 文章ID: 2739501, 標題: 年貨展「特殊年菜」　曝！巨無霸海鮮PK百元料理, 來源: SOT, 審核日期: 2025-01-04 13:48:28, 總PV: 136, 爬取日PV: 0
頁數: 411, 文章ID: 2762521, 標題: 金牌的傳承！　歷代冠軍投資拳館　迦納漁村成拳王搖籃, 來源: SOT, 審核日期: 2025-01-26 14:09:23, 總PV: 136, 爬取日PV: 0
頁數: 411, 文章ID: 2763149, 標題: 西班牙飛機降落「險遭吹翻」！　赫爾米亞風暴籠罩西歐, 來源: SOT, 審核日期: 2025-01-27 13:23:55, 總PV: 136, 爬取日PV: 0
頁數: 411, 文章ID: 2757538, 標題: 盧比歐任美國務卿　林佳龍：人事任命也熟悉, 來源: SOT, 審核日期: 2025-01-21 18:11:44, 總PV: 136, 爬取日PV: 0
頁數: 411, 文章ID: 2757048, 標題: 網紅女攝遭控揪團旅拍　違法幫打「瘦瘦針」, 來源: SOT, 審核日期: 2025-01-21 13:49:11, 總PV: 135, 爬取日PV: 0
頁數: 411, 文章ID: 2758934, 標題: 墨西哥灣罕見發暴雪警告！　連佛州沙灘都覆蓋白雪, 來源: SOT, 審核日期: 2025-01-22 18:50:14, 總PV: 135, 爬取日PV: 0
頁數: 411, 文章ID: 2758973, 標題: 「職場免洗筷」低門檻工作易被取代？　專家：要有差異在這時間點..., 來源: SOT, 審核日期: 2025-01-22 21:47:59, 總PV: 135, 爬取日PV: 0
頁數: 411, 文章ID: 2761062, 標題: 深夜「蛇」行！北市10少年河濱公園競速飆車　見警全躲了, 來源: 網新自製, 審核日期: 2025-01-24 17:04:58, 總PV: 135, 爬取日PV: 0
頁數: 411, 文章ID: 2748709, 標題: 「膽大黨」快閃店！高速婆婆氣偶超萌　「我推的孩子」演員堅持「真髮」, 來源: SOT, 審核日期: 2025-01-13 17:55:34, 總PV: 135, 爬取日PV: 0
頁數: 411, 文章ID: 2748822, 標題: 不怕惡劣海象！　離岸風機直升機吊掛運輸維修人力, 來源: SOT, 審核日期: 2025-01-13 18:58:48, 總PV: 135, 爬取日PV: 0
頁數: 411, 文章ID: 2745974, 標題: 鄭麗君：23日氣候變遷委員會　提3階段減碳目標, 來源: 中央社, 審核日期: 2025-01-10 16:42:27, 總PV: 135, 爬取日PV: 0
頁數: 411, 文章ID: 2761682, 標題: 天氣／等一下！寒流週日才到　年假出遊要保暖, 來源: SOT, 審核日期: 2025-01-25 12:02:42, 總PV: 135, 爬取日PV: 0
頁數: 411, 文章ID: 2763110, 標題: 酒醉不醒！搭多元計程車　男遭丟後車廂「雙腳懸掛」, 來源: SOT, 審核日期: 2025-01-27 12:56:34, 總PV: 135, 爬取日PV: 0
頁數: 411, 文章ID: 2764064, 標題: 推土機、驢車隊！數萬名巴勒斯坦人終於能重返北加薩, 來源: SOT, 審核日期: 2025-01-28 17:43:20, 總PV: 135, 爬取日PV: 0
頁數: 411, 文章ID: 2763966, 標題: 24hrs取締交通違規　新北新增39處科技執法, 來源: SOT, 審核日期: 2025-01-28 18:01:23, 總PV: 135, 爬取日PV: 0
頁數: 411, 文章ID: 2761968, 標題: 都是「零日」哏！勞勃狄尼洛新作「撞名台劇」背後意義曝, 來源: SOT, 審核日期: 2025-01-25 17:58:54, 總PV: 134, 爬取日PV: 10
頁數: 411, 文章ID: 2763864, 標題: 濃眉也沒關係！美模特兒盼翻轉「美」定義, 來源: SOT, 審核日期: 2025-01-28 13:58:12, 總PV: 134, 爬取日PV: 0
頁數: 411, 文章ID: 2749955, 標題: 新竹坑子口靶場「雜草起火」濃煙狂竄　2500平方公尺燒毀, 來源: 網新自製, 審核日期: 2025-01-14 17:56:17, 總PV: 134, 爬取日PV: 0
頁數: 411, 文章ID: 2750437, 標題: 天氣／又濕冷！冷氣團發威　北部越晚越冷, 來源: SOT, 審核日期: 2025-01-15 10:16:39, 總PV: 134, 爬取日PV: 0
頁數: 412, 文章ID: 2757526, 標題: 數發部預算遭砍4成　黃彥男：對詐團投降？, 來源: SOT, 審核日期: 2025-01-21 18:06:32, 總PV: 134, 爬取日PV: 0
頁數: 412, 文章ID: 2756216, 標題: 長春藤生物科技致力細胞治療技術研發 專利技術PRP+獲SNQ認證, 來源: 業務行銷, 審核日期: 2025-01-20 17:22:13, 總PV: 134, 爬取日PV: 0
頁數: 412, 文章ID: 2761697, 標題: 別找我媳婦！男探病「乾姐」遭阻　竟亮槍恐嚇, 來源: SOT, 審核日期: 2025-01-25 12:39:56, 總PV: 133, 爬取日PV: 0
頁數: 412, 文章ID: 2761965, 標題: 詹皇！納達爾！威爾史密斯！　「水上F1」電動賽艇E1帥氣登場, 來源: SOT, 審核日期: 2025-01-25 17:57:02, 總PV: 133, 爬取日PV: 7
頁數: 412, 文章ID: 2747777, 標題: 「三防勞保靴」　清潔隊的反光背心、雨鞋大陸貨, 來源: SOT, 審核日期: 2025-01-12 19:03:05, 總PV: 133, 爬取日PV: 0
頁數: 412, 文章ID: 2749187, 標題: 影音／五月天新加坡合體孫燕姿　阿信教天后唱新歌大讚：變她的歌, 來源: 網新自製, 審核日期: 2025-01-14 10:05:03, 總PV: 133, 爬取日PV: 0
頁數: 412, 文章ID: 2743967, 標題: 聚餐不想續攤　餐廳業者增設「伴唱機」吸客, 來源: SOT, 審核日期: 2025-01-08 20:18:38, 總PV: 133, 爬取日PV: 0
頁數: 412, 文章ID: 2736066, 標題: 金曲歌后「孫盛希」登台南！　歌迷合唱超陶醉, 來源: SOT, 審核日期: 2025-01-01 00:10:40, 總PV: 133, 爬取日PV: 0
頁數: 412, 文章ID: 2737258, 標題: 公寓惡火奪1命　疑彈簧床墊上「延長線」短路, 來源: SOT, 審核日期: 2025-01-02 13:31:33, 總PV: 133, 爬取日PV: 0
頁數: 412, 文章ID: 2740019, 標題: 影音／江美琪吃便當「誤吞骨頭」衝急診　掛號被認出尷尬哭笑不得, 來源: 網新自製, 審核日期: 2025-01-05 09:54:56, 總PV: 133, 爬取日PV: 0
頁數: 412, 文章ID: 2736177, 標題: 嗨迎2025！　台北101「冠軍煙火秀」吸20萬人, 來源: SOT, 審核日期: 2025-01-01 10:26:31, 總PV: 132, 爬取日PV: 0
頁數: 412, 文章ID: 2763043, 標題: 「泰」風趣！泰駐台代表接受TVBS專訪賀新年　談台泰相似之處, 來源: SOT, 審核日期: 2025-01-27 12:29:38, 總PV: 132, 爬取日PV: 9
頁數: 412, 文章ID: 2753063, 標題: 2024醫美最夯「修修臉」部位TOP10　第1名不是雙眼皮, 來源: 網路溫度計, 審核日期: 2025-01-17 14:45:40, 總PV: 132, 爬取日PV: 0
頁數: 412, 文章ID: 2754176, 標題: 醫院照服員督導勾結仲介　「黑工轉運站」曝, 來源: SOT, 審核日期: 2025-01-18 14:37:15, 總PV: 132, 爬取日PV: 0
頁數: 412, 文章ID: 2755307, 標題: 移工撞人沒留現場　慌張跑200米警所報案, 來源: SOT, 審核日期: 2025-01-19 18:46:47, 總PV: 132, 爬取日PV: 0
頁數: 412, 文章ID: 2744532, 標題: 譚艾珍擔任「防詐大使」！經驗談：別怕被笑, 來源: SOT, 審核日期: 2025-01-09 13:42:31, 總PV: 132, 爬取日PV: 0
頁數: 412, 文章ID: 2746229, 標題: 缺德！大安森林公園遭放捕獸鋏　松鼠慘死, 來源: SOT, 審核日期: 2025-01-10 18:55:17, 總PV: 132, 爬取日PV: 0
頁數: 412, 文章ID: 2747101, 標題: 生產管理升級！　台東鳳梨釋迦「恢復外銷」, 來源: SOT, 審核日期: 2025-01-11 18:44:42, 總PV: 132, 爬取日PV: 0
頁數: 412, 文章ID: 2747867, 標題: 瑪家鄉資收處理量能不足堆小山　彭啓明視察允補助, 來源: 中央社, 審核日期: 2025-01-13 10:55:15, 總PV: 132, 爬取日PV: 0
頁數: 412, 文章ID: 2750292, 標題: 歐盟：航空業使用永續燃料　2050年有望減碳47%, 來源: 中央社, 審核日期: 2025-01-15 09:57:42, 總PV: 132, 爬取日PV: 0
頁數: 412, 文章ID: 2748876, 標題: 超級「換機潮」將至？　AI手機滲透率估升至30%, 來源: SOT, 審核日期: 2025-01-13 23:05:09, 總PV: 131, 爬取日PV: 0
頁數: 412, 文章ID: 2750125, 標題: 輕忽「這件事」便秘找上門　醫師：多吃蔬果常運動　可幫助排便！, 來源: SOT, 審核日期: 2025-01-14 22:30:56, 總PV: 131, 爬取日PV: 0
頁數: 412, 文章ID: 2756267, 標題: 「疏洪道、重劃區」路寬+車少！　飆車族無視警, 來源: SOT, 審核日期: 2025-01-20 19:30:01, 總PV: 131, 爬取日PV: 0
頁數: 412, 文章ID: 2736479, 標題: 逾40萬人爭睹！維多利亞港12分鐘煙火秀範圍1300米　外媒也按讚, 來源: SOT, 審核日期: 2025-01-01 14:12:10, 總PV: 131, 爬取日PV: 0
頁數: 412, 文章ID: 2736882, 標題: 台中市「捷運工程局」揭牌　盧秀燕：建立興建能量, 來源: SOT, 審核日期: 2025-01-01 21:18:06, 總PV: 131, 爬取日PV: 0
頁數: 413, 文章ID: 2739197, 標題: 路口公車被撞！煞不住撞斷燈桿、民宅圍欄乘客傷, 來源: SOT, 審核日期: 2025-01-03 22:23:35, 總PV: 131, 爬取日PV: 0
頁數: 413, 文章ID: 2743818, 標題: 大埔商圈標線型人行道　惹怨「快慢車爭道」, 來源: SOT, 審核日期: 2025-01-08 18:51:11, 總PV: 131, 爬取日PV: 0
頁數: 413, 文章ID: 2754322, 標題: 收受「12萬元公關票」爽看泰勒絲演唱會　倫敦市長遭調查, 來源: 鏡週刊, 審核日期: 2025-01-19 08:55:10, 總PV: 131, 爬取日PV: 0
頁數: 413, 文章ID: 2752627, 標題: 打木球宣傳世壯運　侯：參賽免費搭公車玩, 來源: SOT, 審核日期: 2025-01-16 19:43:28, 總PV: 130, 爬取日PV: 0
